Step,0,1,2,3,4,5,6,7
1,79.16934967,60.29444504,54.62482071,48.86655045,44.58300781,49.28722382,62.2664566,104.7177582
2,46.05854416,43.28053284,43.7994957,41.1325264,42.20863342,42.72520447,46.99798584,50.51870346
3,67.00431824,64.14090729,62.03132629,61.47830582,64.8441391,69.43758392,68.76846313,70.12416077
4,91.36190796,85.98345184,85.37075043,85.04331207,86.42182159,88.90258789,85.21669769,90.4708252
5,133.1749725,122.1256332,121.4576721,124.6528625,127.1904984,132.9724121,127.1338577,129.0215607
6,168.9130554,158.8460541,161.6395721,163.699295,169.1237793,170.8960571,165.5451202,168.8416138
7,210.0329742,204.9798431,203.932251,207.8196716,214.8222961,206.6940918,209.3976288,216.3686829
8,267.6706238,257.4662781,260.6197815,264.3334656,265.9138489,258.163208,264.2522583,271.8790588
9,343.6439514,331.0780945,330.1463928,341.1366882,345.9017639,339.8845215,338.042511,349.7976685
10,424.1599731,410.4619446,417.7434692,428.4976807,441.2901001,429.2939758,418.5285645,436.3665771
11,489.7680664,486.6482849,491.4828491,501.1731873,511.1816406,500.5683899,501.9335632,518.9004517
12,596.881897,589.3978271,585.0463257,613.4651489,609.3117676,604.0750122,597.7340088,620.3720093
13,723.0924683,709.4098511,735.4648438,751.0968018,750.9708252,747.7097168,738.5881348,768.7982178
14,859.0501709,836.7819824,849.6098022,876.5770264,884.0970459,869.9121094,859.5991211,906.4006958
15,1020.291443,988.8991699,1044.784668,1051.500244,1044.099121,1008.553711,1036.783447,1051.133545
16,1242.891968,1244.85437,1239.640991,1316.876465,1320.058472,1273.475464,1262.865601,1338.62146
17,1396.505981,1402.922607,1439.776001,1510.115601,1534.602905,1443.619507,1445.536499,1495.351318
18,1665.638672,1650.029785,1687.293701,1739.343262,1734.663574,1703.656616,1668.607422,1771.321045
19,1860.996338,1964.167114,2000.719116,1996.184937,2036.890869,1968.717773,1962.087036,2028.935059
20,2174.523193,2251.484375,2261.965332,2311.509033,2310.327637,2292.670898,2287.731934,2409.719238
21,2449.897705,2558.577393,2665.414795,2763.752197,2782.361328,2719.227783,2733.712402,2739.445557
22,2727.249023,2824.687256,2965.067871,2983.374023,3070.05127,3071.441895,3008.554443,3047.194336
23,3037.378174,3284.062744,3330.292236,3393.172852,3449.571533,3450.889404,3312.523682,3451.326172
24,3742.967041,3902.280518,3942.752197,4013.113525,4099.311523,3980.398926,4078.185303,4132.793457
25,4088.51416,4478.236816,4419.842285,4442.483887,4390.978027,4579.830566,4653.394531,4488.288574
26,4641.657227,4690.898926,4802.28418,4877.714355,5161.632813,5123.716797,5132.334473,5038.495605
27,4965.902832,5188.549805,5491.574219,5365.70166,5437.876465,5651.680176,5662.873047,5539.581543
28,5962.328125,6413.903809,6565.990234,6622.149414,6740.112793,6895.549805,6638.943359,6641.23584
29,6912.202148,7480.008789,7504.676758,7581.291504,7659.092285,7652.530273,7545.53125,7431.129395
30,7323.905273,7263.091797,7752.047363,7684.222656,7910.725098,7765.880859,8114.529297,7649.196289
31,7848.600098,8520.677734,8935.635742,9406.396484,9149.099609,9055.853516,8878.079102,8805.722656
32,9496.75293,9660.821289,10915.40039,10859.52539,10564.72168,10557.42773,10369.72461,10196.79785
33,10029.36133,11114.32813,11949.95215,12686.95898,12429.73633,11553.63477,11678.10742,10922.98633
34,10399.26758,11454.90527,12653.12988,13820.04004,13410.39258,12873.7998,12344.89746,12344.99512
35,11556.86914,12782.86621,14570.87012,14735.85645,13519.9043,14046.27148,13677.69824,13149.34277
36,12265.5625,13025.18066,14038.27344,14330.18164,14162.14453,13761.85938,13541.74121,12857.46289
37,11538.52344,13702.43066,14432.96582,14726.57715,14802.00781,14292.20996,14015.80762,13046.69141
38,14032.08984,15584.25879,15343.39355,15955.03711,16119.27051,15813.25391,15099.31543,15022.08203
39,15473.63379,15524.62207,16682.74023,17583.69922,17433.86328,17116.94727,16168.42676,16041.22656
40,16534.18555,17895.16797,18967.89258,20254.19531,19402.88281,19269.17969,19517.51172,16984.72656
41,18476.61719,20208.375,19824.4082,20845.40234,20475.33203,19948.97852,18981.2207,19108.22656
42,17365.0332,18448.57617,19120.12109,19947.51367,19879.31055,20194.4375,18825.73438,17928.14648
43,18263.27344,20883.82422,21765.34375,22197.0625,21751.94922,20706.625,20300.40234,17656.14258
44,18611.51758,20639.05664,21300.61719,22645.0918,22128.43555,21971.54883,21421.39648,20075.63281
45,20089.8457,21199.625,23297.55469,23151.76758,24111.35938,23664.06641,23478.19531,20497.93555
46,20844.34961,24415.46875,26156.45703,26380.59766,24641.17969,25098.44141,25077.20313,21527.35938
47,24940.76758,26252.67188,24160.09766,26753.67969,26800.25195,25732.78906,25634.10742,27250.68164
48,26879.61719,25321.74609,27602.3457,28821.4043,27598.85938,29434.27344,29419.82813,28599.59961
49,27583.58008,26437.61328,26864.31445,28933.3418,28067.31445,28411.41211,28198.28711,28375.10742
50,26188.66992,24764.02148,27257.97266,26995.0332,27645.66211,28474.60547,29138.13672,30354.36328
51,30248.76367,28476.92773,29136.49805,30125.45313,29761.70508,31577.41602,29422.02734,32489.30859
52,28211.76172,27052.16992,29157.0918,29324.17773,29532.77148,31214.97266,30992.42578,32123.79688
53,32368.6582,31736.74023,32451.74023,33468.15625,32687.29688,35022.86328,33488.69141,33166.44531
54,35958.72656,33966.625,33440.41016,35228.65625,34417.45703,36659.21484,37459.1875,36983.44531
55,35572.23438,35668.03906,36843.93359,36854.10938,38000.81641,41795.25781,39879.69922,37064.07031
56,34270.69531,36060.36719,40637.375,40468.36719,38508.64453,40872.95703,38291.31641,39644.74609
57,30438.10352,31839.80078,36545.42188,37318.37109,37694.21875,36663.88281,37303.33594,33824.90625
58,33055.21484,32916.90625,35408.76563,37747.39063,37460.24219,36093.64453,38057.82422,34920.80859
59,30103.12891,33817.26953,34562.54688,38441.82031,38980.41406,36343.74609,36829.23047,33766.53516
60,34919.85938,36813.34766,35279.86328,35756.59766,36564.19141,37288.625,35511.42969,42292.03906
61,34954.46484,38584.33984,34841.54297,35937.36328,33869.86328,37753.98828,39401.30469,43741.64063
62,42228.32813,42395.63281,44611.34766,43487.73828,42362.59375,42355.07813,44434.20703,52226.57813
63,40835.16797,41099.65625,42788.99609,40451.85547,40794.84766,40689.09375,44134.75781,50196.62109
64,40829.30078,47925.64063,43247,42097.62891,42599.9375,44020.39063,46653.85547,53401.76563
65,35815.45313,42664.18359,41470.21875,40974.24219,42958.32422,40761.15234,43823.83984,50384.60547
66,38312.13281,39516.33203,43171.34375,38634.78125,39755.79297,40577.68359,41268.80859,44236.40625
67,34547.20703,37905.47266,35939.20703,38235.37109,38739.84766,40027.85938,38422.20703,40556.30859
68,32289.68945,36606.96875,39366.87109,39540.95313,36203.13672,38300.84766,41521.59375,41554.13281
69,38528.71875,41483.48438,41912.61328,43659.18359,45044.75,42297.91406,43145.64453,45443.24219
70,47043.71875,44273.42578,45247.89063,43741.73828,40955.66797,42192.36719,44556.46484,46355.15234
71,37604.28906,41871.75,40107.64453,42061.62891,43500.72266,40883.14844,42214.80078,45010.54688
72,51553.84766,48457.11328,46234.42188,44585.09375,43126.42188,45827.42969,42579.16016,49415.03125
73,44504.73438,43014.21484,43951.07031,40022.04688,42760.55078,41428.77344,46984.05469,51325.41016
74,39159.80078,44390.54688,41401.42969,44329.60156,41904.73438,42129.21875,44435.71094,45737.80859
75,38300.46484,44198.98828,44033.83203,44475.85156,43986.48047,42785.83984,45366.375,45100.23047
76,37811.79297,43647.78906,43390.0625,44210.60156,43675.96484,44640.41016,45951.28125,48346.14453
77,37730.31641,44095.28125,41681.97266,42726.06641,42746.11719,42737.02734,44884.4375,46599.50781
78,37683.71875,42236.61719,41438.21875,41266.66406,42957.95313,41166.35156,43574.14844,46788.89844
79,36262.99609,40147.44531,38340.08594,37590.55469,40352.54297,41097.64453,43187.65234,48479.46484
80,36174.80078,42277.98438,41180.83984,41016.86328,40677.38281,42319.41797,46198.47656,48709.05469
81,32210.33789,36983.125,38494.60938,37177.32422,36882.44531,39436.49609,39712.01953,42432.16016
82,34573.49609,38965.94531,37914.12891,37108.77344,38199.92969,39191.57031,36777.125,39175.51953
83,36672.59766,38192.83203,38238.54297,38433.6875,39158.17969,39378.92188,43026.78906,44077.09375
84,28560.12891,32712.08789,38502.48828,36187.55078,36058.71875,38475.11328,38319.51172,39314.84766
85,31005.30273,36876.48047,35400.55469,37256.72656,38398.36328,40987.06641,40954.10938,43207.82031
86,31083.62109,35992.79297,34763.61719,36041.17578,34504.21875,36814.54297,37444.96484,37962.64844
87,33486.57422,40228.625,37360.07031,39808.28906,38182.37109,37141.66797,38106.11328,39973.91797
88,37416.25781,34789.85547,37845.44922,39934.99609,39679.78125,38678.92969,40877.68359,39042.36328
89,35820.41797,37550.98828,36854.01953,39125.08594,39422.54688,39330.58594,40873.20703,44505.52344
90,33150.14453,38505.57813,38657.57422,37096.46094,37376.80078,40395.78125,40847.81641,42381.54688
91,28410.24805,36969.87891,38059.92578,38075.21094,38917.64453,38107.51953,35920.80859,38786.37109
92,32492.04883,38201.63672,36290.32813,38579.98047,37034.37109,34315.78906,38408.375,37415.70703
93,27480.25977,32391.18555,34739.01953,33930.97656,34681.80078,35705.23047,36583.625,38814.0625
94,29057.96094,34235.38281,35634.72266,34416.67188,33587.76953,34934.48438,37785.25781,35476.14844
95,27694.73242,32276.58203,32507.33008,33033.45703,33875.83203,34779.12891,33918.21094,32881.92578
96,29113.23633,34953.20313,34165.95313,33570.41406,33823.44531,33466.40625,36213.12891,37824.01953
97,30500.66602,34953.55078,37210.54297,35305.19141,36458.04688,36304.59375,37467.08594,38747.39844
98,31935.29492,36199.55469,37938.10938,36662.54688,35988.46094,39365.24609,39356.47656,39447.02734
99,27942.9375,37094,37065.23438,40014.66406,37544.95313,37807.60938,39406.75781,40562.10156
100,30743.19727,37526.72656,37580.69141,37688.70703,37313.53516,41290.00391,41825.0625,38694.46875
101,31648.85352,38828.33203,42435.89844,40523.03516,41674.94922,40700.38281,41788.64844,36862.80859
102,30835.23828,37842.11328,39797.99609,40266.42969,40862.38281,39996.61328,41101.90625,37602.125
103,28488.48242,36917.16797,39141.11719,39777.42969,37786.83594,39040.17969,38070.92188,36556.05859
104,29719.00195,35966.87109,37489.64453,37507.59766,40582.01563,40919.52344,40355.13281,38545.15625
105,34273.48828,40830.85156,42448.61328,41991.19531,43859.66016,41249.54688,42877.16016,43980.25781
