Step,0,1,2,3,4,5,6,7
107,4.14E-10,6.44E-08,2.08794E-06,1.69073E-05,8.86817E-05,0.000401414,0.002036351,1499.888672
108,4.29E-10,6.28E-08,1.90945E-06,1.68253E-05,0.000107305,0.000547667,0.003409518,2226.879395
109,4.39E-10,3.90E-08,1.50716E-06,1.3616E-05,7.2458E-05,0.000337461,0.001660524,2562.732178
110,4.33E-10,6.75E-08,1.91194E-06,1.58436E-05,8.81249E-05,0.000406616,774.663269,1046.616089
111,4.42E-10,4.07E-08,1.32498E-06,1.1612E-05,6.12639E-05,0.000284805,0.001402821,990.5162964
112,5.04E-10,4.01E-08,1.48668E-06,1.25144E-05,6.49436E-05,0.000301128,0.001485359,1978.543091
113,4.88E-10,4.00E-08,1.33299E-06,1.07891E-05,5.78219E-05,0.000263629,0.001290409,1451.659668
114,5.01E-10,4.13E-08,1.33279E-06,1.14614E-05,5.99961E-05,0.000266943,0.001335171,1965.700195
115,4.83E-10,3.98E-08,1.34737E-06,1.0937E-05,5.83335E-05,0.000266113,0.001319235,1281.925171
116,4.99E-10,4.10E-08,1.3386E-06,1.11564E-05,5.90931E-05,0.000266954,0.001342227,2134.396973
117,4.80E-10,4.08E-08,1.14989E-06,1.00538E-05,5.37923E-05,0.000240896,0.001184692,652.5875854
118,5.21E-10,4.16E-08,1.36249E-06,1.07204E-05,5.05016E-05,0.000212966,0.000951084,1467.865112
119,4.52E-10,4.06E-08,1.19246E-06,9.68199E-06,5.02185E-05,0.000209699,0.000971932,876.786438
120,5.37E-10,4.12E-08,1.17713E-06,8.72074E-06,4.31532E-05,0.000187647,0.000873215,1180.372559
121,4.54E-10,4.09E-08,1.18839E-06,8.61927E-06,4.37059E-05,0.000191019,0.000873438,1840.97937
122,4.05E-10,4.17E-08,1.1865E-06,8.80698E-06,4.18332E-05,0.000181087,0.000804986,1734.453613
123,4.69E-10,4.16E-08,1.18869E-06,318.2518921,4.65746E-05,0.000199792,0.000875478,2388.857422
124,4.42E-10,4.21E-08,1.04054E-06,8.34285E-06,4.37968E-05,235.2316132,0.00087038,1148.71106
125,4.42E-10,4.15E-08,1.0254E-06,8.30068E-06,4.57125E-05,0.000220035,452.5619202,2662.721191
