Step,0,1,2,3,4,5,6,7
156,0.209098491,0.209098491,0.209098491,0.209098491,0.191456879,0.034047697,0.163804019,0.966546452
157,-0.063210884,-0.063210884,-0.063210884,-0.063210884,0.176482484,0.118016698,0.254381515,0.92537769
158,-0.127331353,-0.127331353,-0.127331353,-0.127331353,0.096479105,0.207675712,0.214321685,0.960515607
159,-0.031457254,-0.031457254,-0.031457254,-0.031457254,0.041924195,0.068941933,0.166027461,0.93150277
160,0.397386608,0.397386608,0.397386608,0.397386608,0.376968215,0.257667762,0.280238385,0.957268597
161,-0.007927262,-0.007927262,-0.007927262,-0.007927262,0.132418865,0.160172013,0.278348426,0.944695879
162,-0.035343668,-0.035343668,-0.035343668,-0.035343668,0.118092038,0.106873779,0.20032463,0.975283294
163,-0.27655513,-0.27655513,-0.27655513,-0.27655513,-0.250117348,-0.153212998,-0.160074582,0.969388004
164,0.22481075,0.22481075,0.22481075,0.22481075,0.192240588,0.131488725,0.202870149,0.964820404
165,0.340805174,0.340805174,0.340805174,0.340805174,0.368841142,0.369157276,0.352877802,0.952975324
166,0.208467224,0.208467224,0.208467224,0.208467224,0.332372644,0.397010502,0.424148684,0.970470417
167,-0.112593252,-0.112593252,-0.112593252,-0.112593252,-0.034783912,0.154183958,0.080630184,0.945130632
168,0.165379559,0.165379559,0.165379559,0.165379559,0.264670289,0.408021081,0.366223677,0.975751934
169,0.010177787,0.010177787,0.010177787,0.010177787,0.143585349,0.247167286,0.313577658,0.966355968
170,0.063376444,0.063376444,0.063376444,0.063376444,0.076273075,0.082569711,0.083639004,0.954734187
171,-0.071436075,-0.071436075,-0.071436075,-0.071436075,0.119051715,0.180469362,0.198542553,0.959840417
172,0.191085569,0.191085569,0.191085569,0.191085569,0.189709455,0.0358203,0.172335567,0.972967683
173,0.348249411,0.348249411,0.348249411,0.348249411,0.239903294,0.104933847,0.221513827,0.978163421
174,-0.099604525,-0.099604525,-0.099604525,-0.099604525,-0.03012142,0.190417565,0.154200981,0.982205856
175,-0.19927944,-0.19927944,-0.19927944,-0.19927944,-0.071086761,0.107591552,0.084661812,0.963362254
176,0.048105675,0.048105675,0.048105675,0.048105675,0.217623807,0.154433797,0.312824604,0.969020441
177,0.346636509,0.346636509,0.346636509,0.346636509,0.348911055,0.43542932,0.380832542,0.94033166
178,-0.255342838,-0.255342838,-0.255342838,-0.255342838,-0.118313177,-0.145474079,-0.052739813,0.973828573
179,0.359532741,0.359532741,0.359532741,0.359532741,0.320763766,0.183616798,0.318916754,0.966860788
180,-0.11610917,-0.11610917,-0.11610917,-0.11610917,-0.156684801,0.063302924,0.034410679,0.97626019
181,-0.197285698,-0.197285698,-0.197285698,-0.197285698,-0.148468076,-0.180780348,0.017112731,0.934754158
182,-0.134986582,-0.134986582,-0.134986582,-0.134986582,0.054012678,0.20068245,0.227312096,0.947148393
183,0.19510248,0.19510248,0.19510248,0.19510248,0.466164633,0.365148963,0.472825635,0.95028916
184,-0.006132018,-0.006132018,-0.006132018,-0.006132018,0.049752264,0.162889697,0.157158597,0.940384341
185,0.308362583,0.308362583,0.308362583,0.308362583,0.273184952,0.432010683,0.373790532,0.979441172
186,0.465827514,0.465827514,0.465827514,0.465827514,0.427734472,0.249176121,0.348578908,0.968368643
187,0.315338601,0.315338601,0.315338601,0.315338601,0.399160167,0.24352994,0.349695504,0.936231626
188,-0.178155165,-0.178155165,-0.178155165,-0.178155165,0.081501159,0.105286945,0.186789449,0.976167612
189,0.142042253,0.142042253,0.142042253,0.142042253,0.129809092,0.01668507,0.155047338,0.962646149
190,0.317359057,0.317359057,0.317359057,0.317359057,0.245323767,0.102472216,0.194141039,0.968591223
191,0.289731813,0.289731813,0.289731813,0.289731813,0.295636502,0.37959973,0.362639265,0.953363084
192,0.114204987,0.114204987,0.114204987,0.114204987,0.018435995,-0.024927307,0.035451167,0.944175457
193,-0.014640952,-0.014640952,-0.014640952,-0.014640952,-0.100874236,-0.030578597,0.001050207,0.940554772
194,-0.244843076,-0.244843076,-0.244843076,-0.244843076,-0.298008454,-0.145446526,-0.101134447,0.970920757
195,0.094270872,0.094270872,0.094270872,0.094270872,0.00794445,-0.134601415,0.059225266,0.961348549
196,0.253610932,0.253610932,0.253610932,0.253610932,0.458014387,0.447141841,0.475544788,0.929179275
197,0.066913965,0.066913965,0.066913965,0.066913965,-0.039757309,-0.153353654,-0.015322565,0.947934466
198,0.044021311,0.044021311,0.044021311,0.044021311,0.127446401,0.10519866,0.153755094,0.95105945
199,-0.303411765,-0.303411765,-0.303411765,-0.303411765,-0.159077591,0.076497097,0.044936962,0.972780856
