Step,0,1,2,3,4,5,6,7
0,192.7482452,285.9625854,323.4934082,333.1658325,338.2660522,352.1589661,362.5993652,355.5361328
1,92.61888123,248.7844696,384.2633057,472.0336304,532.621521,539.7926025,543.5837402,517.1343994
2,22.39973831,135.3003998,338.0979309,540.4574585,671.2481689,717.6533813,710.1409302,601.6696167
3,4.474912167,99.35760498,237.6859894,414.6220398,597.9215698,742.8883667,772.8839111,678.8252563
4,5.063616276,48.00602722,180.7673035,375.4215698,648.4422607,864.3908081,905.3088989,765.1355591
5,5.242870808,33.88651276,128.9457703,307.7060852,608.9151611,854.5023193,972.2466431,784.9365845
6,7.191487312,26.83211708,107.8987656,285.8665466,563.3624268,878.0923462,1028.152222,865.1211548
7,0.001076366,25.95282936,87.68106079,229.6435089,488.2850952,850.0465698,1072.135498,956.7445068
8,2.056792736,15.15907669,83.97576141,225.7848969,519.1040039,962.2931519,1190.403442,941.9525757
9,7.32116E-05,1.932736754,37.34383774,155.7122955,432.392334,859.8557129,1237.979614,995.5877686
10,9.7132E-05,13.24749756,25.00091171,151.9784088,371.7595215,757.986084,1176.449829,1049.99939
11,0.95897913,5.84534359,29.95910263,98.15853119,277.5982971,741.1117554,1279.526367,1185.305176
12,2.59899E-05,3.412664652,29.93222046,85.11993408,290.3698425,704.2843018,1273.204224,1220.79187
13,3.77334E-06,3.083439589,15.6700964,47.76978683,234.5486298,605.5473022,1258.987183,1222.240845
14,1.10526E-06,0.000456494,10.0934,40.38948059,248.1512756,656.0586548,1281.632202,1213.739868
15,1.0921E-06,1.331245303,5.393789768,50.74961472,219.6274872,691.2922974,1545.441895,1559.046875
16,3.03E-07,0.000115412,5.684679508,38.56340408,160.7515259,459.0802307,1242.473022,1540.371826
17,5.35E-09,1.42664E-05,4.280805111,25.95367622,103.0442581,371.4894104,1140.79834,1523.267822
18,3.18E-08,3.229516268,8.280632019,48.80938339,147.4107819,519.1810913,1328.563599,1595.88501
19,1.04E-07,3.38846E-05,4.640442848,22.61664009,85.42316437,374.7521973,1123.067139,1604.785278
20,3.45E-08,2.13213E-05,3.665456772,13.27933979,72.55540466,338.6234131,1083.872192,1623.382813
21,3.09E-08,1.88444E-05,5.401779652,11.43739891,97.51316833,323.1919861,1120.947632,1640.810181
22,9.74E-09,7.96171E-06,2.587010384,11.90884304,77.20623016,347.7206421,1253.806885,1547.165161
23,1.19E-09,3.025559187,0.000218481,4.726209641,51.78173447,267.9308167,1067.750488,1869.728027
24,5.97E-10,1.78212E-06,0.000323132,11.82489395,70.73027802,289.0218506,1021.577637,1649.447876
25,1.16E-09,1.31528E-06,3.034840584,2.562874079,36.94070435,224.2826691,950.3762207,1906.074463
26,2.43E-10,2.840418339,7.613385677,6.916086197,50.84666061,233.2854919,993.3659058,1904.010376
27,1.55E-09,1.73342E-06,0.000227118,6.076031208,44.18304062,255.5089569,931.196167,1845.117798
28,2.93E-09,4.83738E-06,0.000617093,23.99822044,95.485466,349.4220276,1263.322144,1902.510376
29,2.69E-10,6.70E-07,2.729665995,18.74102592,62.71589279,265.296936,1005.232727,1782.807861
30,3.13E-12,2.66E-08,2.06213E-05,2.266791821,40.62268829,225.1483307,949.7947998,1888.700073
31,4.71E-11,1.36E-07,5.74569E-05,10.25187683,33.81281662,220.3496857,898.5735474,1690.549805
32,2.87E-12,1.19E-08,9.14169E-06,0.00096605,20.95608711,142.8591156,845.7293091,2106.967041
33,2.44E-12,6.08E-09,4.51324E-06,0.000472585,20.53857422,164.6390686,1051.824707,1926.897949
34,3.17E-12,1.74E-08,1.1084E-05,3.188642025,20.79548073,123.6560822,765.2063599,1996.479492
35,3.79E-12,2.10E-09,4.52034E-06,7.103578091,11.47535419,149.8065491,797.8078003,1814.541748
36,2.69E-12,6.02E-09,4.01263E-06,0.00043125,16.82309914,97.88182068,706.5675659,1907.186768
37,3.32E-12,8.10E-09,9.184E-06,0.00115589,29.02285385,151.1718903,946.3654785,2036.661499
38,2.81E-12,1.24E-09,2.34285E-06,5.380405426,11.16993332,141.3160553,755.8306274,1953.257935
39,3.89E-12,6.02E-09,4.53651E-06,4.51452446,17.13277245,95.34298706,779.7328491,1915.891235
40,2.78E-12,1.18E-10,1.84E-07,5.16849E-05,6.09946394,94.1536026,563.633606,2007.47522
41,2.26E-12,5.42E-10,1.36637E-06,0.000297565,16.51399994,108.1472168,742.1781616,1987.996826
