Step,0,1,2,3,4,5,6,7
0,344.0022888,715.2561035,974.2145996,1156.112305,1187.257568,1297.939941,1364.96582,1306.072021
1,175.3426819,632.2393799,1061.637573,1282.089722,1430.343262,1570.461548,1606.320801,1464.162231
2,143.0584564,442.45755,851.5087891,1275.164185,1552.438965,1681.282959,1769.503784,1524.987793
3,80.64830017,349.3136902,887.3828735,1434.741455,1940.098389,2241.921875,2325.693604,2055.633789
4,98.2930603,388.9356079,949.8171997,1455.717651,1900.959351,2108.325928,2092.005615,1826.089844
5,62.38528824,348.5343323,795.4112549,1297.953369,1783.898193,1997.629517,2002.205566,1921.883179
6,52.74397278,303.7366333,685.8440552,1274.294312,2059.90332,2468.660889,2651.919434,2372.791748
7,29.49299622,311.4111633,721.6889038,1162.536499,1741.944214,2023.610596,2101.134521,1865.121948
8,14.22308159,184.4119415,602.9482422,1126.184937,1714.146484,2205.77002,2474.775635,2187.980225
9,34.99522018,159.2913513,586.9397583,1211.483154,2037.024048,2910.218018,3290.291016,2878.251709
10,6.449104309,136.7457275,413.0091553,838.6480713,1650.187134,2271.085938,2580.128174,2570.398926
11,10.24467468,71.91385651,248.1909943,747.8174438,1524.624268,2208.748535,2669.42041,2512.387939
12,5.455251217,68.79881287,329.4086304,755.1604614,1410.315552,2426.73584,3127.488037,2804.24292
13,3.429135561,68.34368134,201.4803314,757.6425171,1645.866943,2626.934814,3389.692871,3236.125488
14,8.721940994,60.00469589,241.36763,698.9177246,1449.547119,2447.144775,3242.099609,3138.175049
15,0.000908516,56.98426056,209.6804962,640.6860962,1284.324341,2290.894531,3211.647217,3027.915039
16,0.000593764,30.15634918,205.159317,615.3187256,1318.987305,2450.485596,3668.482178,3538.945313
17,7.364E-05,27.39749146,137.4750214,410.7702026,1244.400635,2466.838623,3835.871338,3814.303223
18,8.43251133,12.96868801,110.7025909,420.2963867,1021.347107,2130.039795,3200.579346,3271.031494
19,0.000149136,4.832075119,162.3547668,381.2177429,1134.836182,2274.136963,3514.441162,3563.494141
20,1.91456E-05,0.011185821,70.97536469,295.9476929,810.1046753,1986.464966,3626.023193,3868.034912
21,1.58815E-05,0.008807709,110.8090439,292.3989868,955.6392822,2107.509521,3813.354004,4009.32959
22,8.09991E-06,0.006503887,105.1019897,293.0041809,979.0946045,2300.483154,4170.142578,4111.162598
23,1.51019E-06,8.127189636,54.05589294,230.4516754,760.1590576,1778.100098,3690.381592,4328.46875
24,6.27E-07,6.707568169,46.67909622,131.5862274,761.4415894,1759.948242,3733.733887,4937.865234
25,3.11E-07,4.136030197,31.60652161,196.2841797,520.5014038,1557.179199,3356.226807,4924.319336
26,1.12E-07,3.844262123,22.99005127,220.8702087,573.5987549,1680.724976,3747.615479,5881.508789
27,9.69E-08,0.00024643,38.93447495,150.8793793,556.8696289,1614.103882,3874.880371,4932.705078
28,2.19E-08,7.950566292,11.16430759,109.3079147,502.2766418,1544.279785,4217.538086,5431.094238
29,9.11E-09,5.5514E-05,18.52418137,74.4307251,413.1485901,1538.123291,3909.820313,5543.231445
30,1.73E-08,8.45983E-05,8.357070923,84.32141876,456.3564148,1473.80603,3648.17041,5587.938965
31,4.77E-09,3.78755E-05,9.423346519,53.44005585,282.4031372,1092.50647,3318.77124,5620.491699
32,3.44E-09,3.5188E-05,15.20142555,93.02149963,360.5993347,1330.508179,4177.409668,5973.883789
33,4.42E-10,6.82862E-06,0.002389564,68.23551178,297.584137,1237.292725,3725.579102,6195.578125
34,4.66E-10,5.71791E-06,5.584756374,90.42932892,231.7866516,958.1751709,3610.09668,6498.385254
35,1.29E-09,1.30121E-05,7.527552128,30.90967941,299.4440002,1096.27356,3984.452393,6836.33252
36,8.72E-11,1.25959E-06,0.000567698,53.25801468,201.2076263,815.1624756,3547.648193,6955.963379
37,9.24E-11,1.41573E-06,3.682099819,23.83341217,164.3560638,859.8473511,3420.225342,7130.678223
38,9.78E-11,8.10E-07,0.000427095,37.7448616,210.0847626,924.4855957,3072.139893,6951.852539
39,6.76E-12,2.61E-07,0.000271529,38.81210709,198.3987274,969.9852905,4022.149902,8148.707031
40,9.09E-11,1.01749E-06,7.361623287,11.45194244,183.145401,919.6130981,4189.426758,7804.895996
41,5.80E-12,1.60E-07,29.16407585,20.27149582,120.6360168,982.5758057,2918.689453,7419.026855
42,5.57E-12,1.17E-07,0.000174564,53.19837189,138.2317657,767.1037598,2753.342773,7422.293945
43,6.32E-12,6.59E-08,9.06245E-05,13.9884119,145.7661285,389.321106,2087.684326,6782.290527
44,6.96E-12,1.07E-08,7.17176199,6.913446426,21.1000576,401.043335,2043.012451,7898.345703
45,5.70E-12,1.69E-08,13.1444788,6.021194935,63.7999649,341.2009583,2301.733398,7858.023926
46,6.31E-12,1.14E-08,6.873775959,15.02616119,111.0285339,462.5658875,1790.297241,7428.952148
47,5.85E-12,9.06E-09,2.25979E-05,3.344630718,70.89405823,517.0578003,2997.565918,8784.222656
48,5.51E-12,5.29E-09,1.18254E-05,0.002003518,73.54775238,377.9240723,1562.18103,6917.333008
49,5.56E-12,2.17E-09,6.72653E-06,11.46030617,44.48586273,355.8301392,1621.459717,7435.673828
50,6.49E-12,4.37E-09,9.59034E-06,0.001520778,86.49007416,445.6919556,2216.614746,8008.898438
51,6.27E-12,5.52E-10,2.04118E-06,0.000496312,25.32149506,194.4129791,1379.956177,7705.718262
52,8.02E-12,2.42E-10,1.00374E-06,0.000283643,36.74393845,218.7248383,1794.779175,9318.969727
53,6.97E-12,2.37E-09,5.36837E-06,0.001048738,33.59422684,418.8234558,2016.015991,8622.671875
54,6.66E-12,5.33E-10,2.14975E-06,9.590140343,41.09848404,353.8307495,2762.956787,9372.985352
55,7.58E-12,8.67E-10,3.42532E-06,0.00086802,36.3921051,415.3575439,2312.47168,8755.064453
56,6.74E-12,8.71E-10,2.63238E-06,0.000652742,26.34500313,252.1186829,2303.789551,9063.581055
57,6.88E-12,2.44E-10,9.50E-07,0.000371432,32.23233795,347.991333,2754.154541,9597.349609
58,6.04E-12,9.62E-11,3.64E-07,0.000123733,15.25940704,161.8078003,931.0405884,6934.874023
59,6.33E-12,9.42E-11,1.59E-07,6.53549E-05,29.20256424,313.6741333,1418.93811,8796.28418
60,6.98E-12,6.76E-12,3.25E-08,8.580570221,3.544325113,212.2118225,2125.004639,10408.81543
61,6.70E-12,1.03E-10,4.25E-07,5.280351639,46.88504791,132.9539795,1792.772583,9641.456055
62,7.24E-12,5.89E-12,2.80E-08,4.79905E-05,29.50372124,173.2667847,2011.306274,10678.62305
63,6.11E-12,8.71E-11,1.89E-07,9.07765E-05,7.61850214,136.9441071,1217.886841,8213.582031
64,6.91E-12,1.09E-10,3.58E-07,5.343456745,6.353140831,161.9332428,1183.319946,8676.71582
65,6.62E-12,6.79E-12,2.66E-08,4.27193E-05,0.006417563,174.5332336,1217.370239,9208.291016
66,7.47E-12,7.43E-12,2.50E-08,2.96098E-05,65.52009583,113.0574188,671.4203491,6387.628906
67,5.14E-12,5.67E-12,3.06E-08,4.04116E-05,8.459313393,108.1647034,718.864624,6919.07373
68,7.03E-12,6.79E-12,1.87E-08,2.74413E-05,35.10027695,126.43293,1095.417358,8642.675781
69,5.78E-12,6.39E-12,3.45E-08,4.18319E-05,28.49652672,91.44335938,1040.623169,7060.417969
70,7.04E-12,6.85E-12,2.74E-08,4.2522E-05,27.24989128,86.76152802,1194.707764,8191.229492
71,7.42E-12,6.89E-12,2.47E-08,3.59575E-05,0.004653374,122.9366684,824.3495483,8269.124023
72,6.83E-12,7.41E-12,5.18E-09,9.96623E-06,0.001655006,73.76231384,731.5561523,8085.15625
73,7.19E-12,7.25E-12,1.04E-08,1.5743E-05,0.003028854,146.2433929,1317.426514,10037.59473
74,6.75E-12,6.61E-12,1.25E-08,1.7676E-05,0.00248621,52.22758484,972.8601074,8124.543945
75,6.51E-12,6.59E-12,6.79E-09,1.08118E-05,0.001597955,69.51171112,1023.630249,8253.848633
76,6.63E-12,6.63E-12,1.37E-09,2.67833E-06,0.000668192,47.02110291,850.9102173,8653.320313
77,6.59E-12,6.50E-12,1.82E-09,3.97242E-06,0.000810932,35.41596603,741.3938599,8631.448242
78,6.55E-12,6.25E-12,1.90E-09,3.72957E-06,0.000737383,62.26272964,552.9596558,7696.127441
79,7.04E-12,7.84E-12,1.93E-09,3.40557E-06,0.000723637,62.65748215,549.121521,8395.599609
