Step,0,1,2,3,4,5,6,7
1,15547.28711,14704.26367,14828.74121,14871.56445,15432.64453,15741.23633,15374.37891,15567.74609
6,13534.83008,13566.30566,13912.69922,13421.40039,13317.80566,13428.37695,13903.21875,13866.7793
11,11534.44824,11616.08887,11915.17383,11796.76758,11432.13672,11065.45703,11224.72949,11736.65137
16,9659.179688,9614.28125,9953.138672,9644.060547,9514.336914,9500.415039,9719.910156,10034.31152
21,8733.916992,8478.277344,8261.878906,8169.618652,8297.993164,8119.659668,8484.141602,8208.807617
26,6706.956055,7132.186523,7203.008789,6757.857422,6706.967773,6838.650391,6704.090332,6751.078125
31,5839.330078,6392.890137,5984.865723,6170.665039,6154.576172,6121.009277,6020.271484,6299.580078
36,5315.766113,5187.342773,5150.5625,5215.67627,5189.71582,5152.706055,5019.217773,5369.491699
41,4394.957031,4519.887207,4646.586426,4565.549316,4626.765137,4409.391113,4345.331055,4470.126953
46,3942.014648,3846.965332,3762.939209,3763.186279,3958.912354,4004.900635,3680.963867,3826.571533
51,3382.239502,3486.450195,3248.376221,3459.040527,3479.176758,3375.329102,3195.230713,3368.129639
56,2991.894775,3107.883057,3156.908936,3088.270508,3006.343994,2893.80127,2954.215088,3081.874512
61,2803.280273,2685.333008,2737.600098,2704.690186,2785.608154,2543.530029,2639.423584,2666.128174
66,2376.822021,2493.7854,2523.117676,2477.843994,2560.219971,2409.790771,2377.259766,2415.376953
71,2276.231445,2318.263672,2246.163086,2290.272705,2170.817139,2278.86792,2115.765137,2247.561523
76,1957.97644,2014.98938,2013.778931,2028.82019,1979.787964,2043.858643,2011.966187,1973.490845
81,1926.610962,1825.542114,1992.28833,1912.007202,1838.00708,1804.016235,1840.175171,1828.775269
86,1812.450684,1751.833496,1790.212524,1749.309937,1780.928711,1724.746582,1681.767212,1838.953857
91,1627.029785,1596.152588,1559.331787,1712.78772,1610.918945,1606.27124,1571.073608,1645.367798
