Step,0,1,2,3,4,5,6,7
106,2002.801392,1453.854736,1328.203735,1314.816406,1087.88147,984.8233643,963.0015259,1261.635132
111,2043.625732,1560.353638,1428.362427,1427.701294,1389.069702,1056.841919,1138.87915,1581.45459
116,2466.612793,1998.61145,1858.809326,2025.504395,1875.475708,1687.009277,1790.867676,2240.882568
121,2470.774414,1917.78772,1869.095337,1523.870361,1580.810425,1335.635132,1428.62561,1632.759155
126,2554.552002,1965.170532,1622.718262,1803.673706,1547.012451,1222.079224,1106.479614,1776.774048
131,2922.18335,2999.505127,2381.739502,2109.486572,1943.9375,1633.787354,1549.635254,2257.658203
136,2942.206787,2175.561768,2313.583496,1908.422119,1917.905762,1866.496216,1888.046997,2485.533447
141,2202.571045,2518.939209,2319.304443,1675.824951,1986.603027,1315.835693,1640.12439,2071.584473
146,2342.39917,1902.44519,1952.042358,1423.462769,1433.907959,1487.238525,1627.235474,1920.556885
151,2146.727051,2253.151123,2238.630615,2092.956055,1747.261597,1899.496094,2054.891846,2705.25
156,2177.324707,2688.330811,2501.700195,2484.682373,2437.388672,2197.821777,2265.542969,2434.641846
161,2354.152588,2947.941895,2664.229248,2322.324951,1989.244751,2037.552979,2008.80127,2269.628174
166,2817.543945,2877.468994,2606.162598,2666.472168,2393.338135,2272.138672,2442.301514,2850.585938
171,2553.746338,2756.620361,2982.355957,2585.13916,2963.461914,2479.03418,2756.901123,2475.025391
176,2984.422852,2762.646484,3093.384521,3175.092041,2933.245361,3028.067139,2738.944336,2976.203125
181,2390.731689,2666.850098,2519.666748,2667.001953,2737.817139,2219.435303,2322.984619,2584.131104
186,2366.309082,2423.436279,2091.109863,2213.562012,2261.805664,1613.796143,2064.743164,2410.505127
191,2547.061523,2395.480713,2339.879883,2458.261475,2179.79248,2329.266602,1767.565063,2336.013428
196,2707.640137,3069.728516,4428.077148,3275.744873,3458.326172,4614.453613,3717.745117,3210.513916
201,2307.414551,2650.243408,3272.39502,3843.150146,2626.630859,3407.258789,3170.484131,3165.964355
206,2582.16748,3007.095703,2314.013916,2721.282471,2269.873291,2283.499512,2255.874268,2748.760498
211,2433.250488,2755.767334,2484.578613,3456.351807,3111.058105,2618.05127,2694.704102,2475.370361
216,2392.27832,2782.890381,2962.626221,3232.227783,3423.773438,3431.094238,3045.924561,3801.157959
221,2924.532715,3248.763428,4848.849121,3579.129395,4576.964355,3583.806641,3909.233887,4239.445801
226,3144.654541,3162.18335,3044.778564,3746.500977,3808.996582,3488.053711,3603.901367,3776.845215
231,3041.614258,3595.887939,3152.684082,3454.419189,2501.619141,2281.877197,2600.796631,2658.445068
236,2763.887939,2689.133057,2982.24585,3410.595215,2925.412109,2051.669189,2151.408936,3489.484375
241,2505.015381,2730.816162,3115.37085,3378.5271,3137.05127,3206.298584,2884.527832,4206.36377
246,2521.644775,3187.654297,3005.628418,3510.188477,3516.791748,3944.677734,3411.913818,4482.1875
251,2904.994141,2738.8125,2937.304688,3052.131348,3080.236328,3610.365723,3015.816895,2848.27124
256,2702.546875,3381.94873,3107.863037,3419.878662,3152.411865,2940.419189,2807.31665,4088.835938
261,2863.165283,2436.976563,3698.978027,3234.470459,4488.006836,3521.681641,3873.566162,3125.377686
266,3010.318604,2892.332764,3401.401855,3458.15918,3044.704102,3375.154053,3146.146973,3080.949707
271,2295.075195,3285.043701,3134.135986,2907.335693,3788.09668,3102.234863,3326.321289,3948.134521
276,3303.026611,3315.040039,3251.760498,4228.477539,3697.03418,3432.39209,3466.301025,5269.558594
281,1743.962646,3792.4021,3018.001953,4231.530273,3850.04834,3727.085693,4071.522461,4274.869141
286,3020.144287,3645.051758,3548.266602,3280.189697,3890.792725,3514.752197,3263.648682,4333.46582
291,2392.14502,3930.387695,4550.093262,3648.207764,3852.859863,3425.30835,3006.256592,3811.336914
296,3019.24585,3524.248047,4676.466309,5185.05957,4095.235352,3491.85791,3839.666748,4705.767578
301,3446.310791,4114.271973,3288.361084,3510.7146,4008.146484,3806.4104,3417.652588,3344.879639
306,2678.820557,4106.069824,4235.387695,3422.080811,3844.528076,4092.14209,3782.416748,3508.9104
311,3508.718994,3685.220947,3599.465332,3529.029785,4292.093262,4190.175781,3772.2771,4685.863281
316,2452.180908,3817.861572,5275.097168,4649.991699,4366.222656,5778.950684,4238.344238,4636.462891
321,2886.212646,3494.209717,3924.417725,4878.197754,4497.661621,5010.729004,2945.783447,4534.171387
326,2658.348633,3787.30957,3393.107178,4114.580566,5439.337891,4085.696533,5142.933594,4502.165039
331,2767.695068,4840.242676,4240.553711,4957.280273,5237.887695,5351.747559,4967.435059,4663.746582
336,2588.365234,4409.897949,4351.317871,3683.102539,5702.287109,4359.221191,4676.293945,5769.623047
341,3590.01123,3207.390625,4164.430176,4123.335449,4759.64502,4440.843262,3749.768311,4312.287109
346,2837.947266,4133.755859,4156.742188,3934.003418,3572.303223,4848.649902,3205.130127,4632.235352
351,3061.577637,3581.81665,4355.188965,4350.598145,4420.511719,4035.064697,4801.102051,4421.859863
356,4109.505371,4636.728516,4516.657227,5496.177246,4570.896973,5025.776855,4516.276855,4538.315918
361,2015.575317,3193.897949,3755.92334,4298.483398,5214.647949,4910.69043,4052.274414,5016.937988
366,1911.289063,4566.600586,5047.828613,5093.149414,6068.671875,5130.35498,4951.310059,5202.75
371,4067.882568,6632.955078,4468.599121,4737.043945,5303.639648,3763.753418,4558.919922,5010.191895
376,2091.209961,4365.041016,4107.20459,4110.807129,4153.311035,4279.056641,5236.525879,5465.910156
381,3092.553467,4263.155273,4139.223633,5405.100098,7473.908691,5478.016113,7164.540039,5855.953613
386,2210.002441,4427.512207,5076.06543,4356.682129,6779.114746,4749.574219,5702.816895,4695.198242
