Step,0,1,2,3,4,5,6,7
1,4.448582172,3.640226126,720.8602295,1420.210693,687.1621094,376.0215149,354.2763062,3.504573584
2,5764.958496,9940.288086,6520.262695,4947.616699,5903.149414,8798.143555,8148.645996,3708.851318
3,2.709083796,5.093519211,0.709308624,10.13264942,0.337877512,0.68318367,1179.295654,10.11265278
4,8480.363281,11651.85449,8316.798828,9797.757813,8327.626953,5565.728027,4296.802246,13409.65234
5,9283.366211,11000.57617,7908.162109,7741.388672,8794.336914,7434.297852,7591.952637,9460.360352
6,7679.392578,7582.910156,7763.340332,7150.153809,7201.72168,7368.621582,7404.771484,7774.459473
7,5483.446777,5683.568359,5386.230469,5667.104004,5197.750488,5201.055664,4808.519043,5291.684082
8,2575.479736,2787.579102,2612.209717,2466.302979,2959.129639,2746.595703,2593.112305,2822.881592
9,2244.964355,2203.731201,2273.511719,2303.263672,2192.000488,2163.765137,2241.685791,2187.781738
10,1798.053955,1702.102661,1669.239014,1687.498535,1687.890137,1685.71814,1683.903809,1685.850952
11,1221.633423,1175.670532,1256.301758,1262.192749,1231.060913,1281.704834,1189.488037,1223.130981
16,356.6798401,352.6668091,357.319458,346.4572449,346.4382935,356.3874512,356.0824585,336.9837646
21,121.8964691,118.2659531,119.396347,117.6012802,118.5895309,123.7149429,123.6958618,118.233429
26,59.00025177,46.69882965,53.43730927,56.35871887,52.27903366,51.16933823,53.71935654,51.01934052
31,59.8690834,54.06261444,51.34207153,52.24155426,57.15519714,61.62721634,59.39977646,56.87017059
36,63.07849121,54.68459702,40.94096375,50.70439529,55.22528458,55.1701622,53.11861038,56.34746552
41,36.91635513,8.92069912,12.49524784,14.04532528,13.52043915,17.43352318,13.24089241,20.83083534
46,50.93621063,29.99703026,35.80718994,31.57946968,36.81500626,31.6397171,31.84928703,40.85102081
51,61.10519409,32.32413483,32.43875122,29.96525383,40.01340103,46.35400391,46.2361412,45.61662674
56,64.58755493,16.75846291,20.57854271,22.99104881,19.33343506,16.97826195,27.92813492,36.35463715
61,65.5384903,35.62285614,21.78492165,21.0541954,18.701437,25.78561783,42.97231674,56.86565018
66,106.5076523,69.31149292,76.46833038,79.74685669,105.2152634,79.07527924,99.16046143,95.06128693
71,74.43891907,26.10426331,31.47769356,39.18293381,24.07657051,35.85744858,27.25065613,28.18605614
76,142.4998322,74.06480408,72.11803436,65.95884705,79.36349487,139.6600342,163.671463,121.0090485
81,188.8722076,125.3936234,75.42949677,87.94232941,114.9295731,93.40077972,127.3582993,139.9509277
86,230.806427,111.3386307,89.05099487,87.75645447,133.5547638,119.0998077,231.8316345,83.52090454
91,270.3282471,196.8936768,21.02734756,16.81082916,11.45116425,15.97221088,86.89810181,187.9951019
96,286.7830505,267.4984131,39.40143585,31.94264984,33.56468964,36.80945587,150.3659668,229.2314453
101,317.7874756,258.4382324,38.69025803,49.96737671,29.87337685,45.42609787,117.2264786,230.2509613
106,301.3476868,235.8823395,31.22042084,3.804876328,21.67232895,40.31822968,64.7593689,188.2247772
111,324.6279602,216.0920715,23.84805679,44.10785675,17.49357414,50.93252563,59.60342026,125.8474197
116,376.1182861,354.8387451,59.93263245,19.68676949,95.10892487,45.19837189,104.280571,178.4880829
121,362.0978699,381.8019104,5.940650463,15.24088955,13.22374344,53.69186401,124.2796097,294.4116821
126,400.071106,356.864502,3.403873682,7.829718113,18.46919632,30.24344444,140.7764893,160.1212158
131,369.7336121,495.1372375,56.23688889,15.80968571,45.39242554,44.94996643,169.612381,336.4615784
136,440.9132996,426.3104248,68.62854767,15.33248425,28.78083611,57.14967346,176.4908142,306.0473328
141,374.3883057,411.7232666,105.1919556,14.26802444,52.98220062,59.57952499,204.8014374,239.0131226
146,403.4304504,268.3893127,4.075343609,29.64769554,15.91036892,46.21768188,181.1678619,233.5878906
151,349.5613708,176.2420502,3.348935127,60.04328918,8.966259003,78.14746857,160.0982361,167.8542328
156,384.3156128,255.9837646,2.838255644,49.27548599,3.23131752,96.36724854,121.2342834,230.1241302
161,384.2362671,257.7458801,18.05031586,17.51056671,22.04035378,54.55734253,110.0692673,146.470108
166,359.0894165,333.37677,23.82562065,12.06081104,36.98130417,89.44057465,231.1783447,276.2340088
171,401.1523438,486.759491,208.290741,61.38781357,74.77477264,289.1324463,325.2427368,383.8789673
176,401.2457275,443.6959534,220.6907806,65.13182831,202.4909821,343.6708374,389.3638,358.3935242
181,420.1558838,147.3817139,21.28249931,17.8413372,23.27322006,133.2494354,155.9064331,196.6841125
186,274.2153931,25.74374962,2.936704636,5.770448685,48.22616959,147.6872101,98.66504669,126.8878021
191,402.8370667,416.7216187,326.8796997,17.39260101,223.9288177,251.1216125,418.7509155,354.5551453
