Step,0,1,2,3,4,5,6,7
153,-0.015155536,0.205593103,0.442011773,0.359405056,0.317983273,0.148587238,0.04060369,-0.076094429
154,0.000379099,0.293977625,0.398331644,0.268786587,0.213808976,0.112536808,-0.01436224,-0.016204887
155,-0.066197998,0.136388822,0.371747428,0.403049841,0.354476572,0.229260726,0.127705287,-0.048901759
156,-0.061409522,0.248309549,0.28683148,0.223552627,0.208617602,0.172554084,0.12141479,0.050834427
157,0.119864295,0.268867804,0.316311488,0.317283671,0.217766721,0.032544066,-0.070700072,-0.132395576
158,0.099153607,0.213642736,0.275871103,0.294411307,0.249124838,0.097001448,-0.004332481,-0.076380902
159,0.100755865,0.351154088,0.389846642,0.274327083,0.150360422,-0.003429417,-0.068126339,-0.157486344
160,0.099359091,0.416345007,0.398444085,0.21459102,0.094865166,-0.038714413,-0.100067415,-0.101764438
161,-0.076027549,0.108470743,0.188286658,0.408018257,0.385305566,0.320921299,0.17780275,0.035079583
162,0.100428784,0.183926115,0.119800404,0.132117027,0.141537688,0.104655974,0.095062345,0.062133172
163,0.159501826,0.347845744,0.399824364,0.294380349,0.149603522,-0.005669492,-0.126866883,-0.204612395
164,-0.024556131,0.231326685,0.278152251,0.280730475,0.199818177,0.136115488,0.106094782,0.035440591
165,0.06378631,0.225068042,0.285645378,0.22870772,0.198773189,0.165771472,0.073241075,-0.053004547
166,0.121066842,0.392723122,0.408776171,0.357623256,0.196146565,0.036249015,-0.094517476,-0.249780635
167,0.087159038,0.362972164,0.335745098,0.207975703,0.062423299,-0.005889269,0.017339923,-0.026324554
168,0.016709791,0.27505026,0.284744706,0.266603595,0.250951131,0.227998919,0.090426772,-0.082377312
169,0.100967988,0.261004979,0.238566315,0.173037668,0.149259559,0.171426369,0.078477607,-0.077582146
170,-0.143546824,0.20508843,0.212876108,0.16704351,0.243359442,0.27220533,0.251940737,0.137917422
171,0.045599611,0.194975776,0.229495958,0.218525105,0.181133272,0.176356542,0.093078733,-0.002543883
172,-0.152653905,0.347743899,0.360255751,0.252450321,0.168714816,0.13063265,0.13276991,0.066355614
173,0.090624733,0.17389894,0.110503054,0.07512408,0.114576856,0.123407787,0.136029552,0.06359291
174,0.016820412,0.207394642,0.119792352,0.055218497,0.152072065,0.237578561,0.189695559,0.042243527
175,0.007740604,0.350644219,0.358679156,0.231371773,0.228415191,0.18955415,0.064521655,-0.141277728
176,0.163415513,0.31106673,0.109150305,-0.096334631,0.017343316,0.099546477,0.111385624,0.012602974
