Step,0,1,2,3,4,5,6,7
1,7.40191412,7.83855629,7.606774807,5.509974003,3.908942461,5.695055008,6.624792099,8.75079155
2,5.263255596,5.959769249,4.632601738,3.696242571,4.090183258,4.071477413,5.463301182,5.692282677
3,4.306001186,3.604173899,3.998579502,4.587110043,4.003802776,4.292228222,4.924579144,4.26939106
4,3.080150843,3.293644428,3.008077145,2.978874922,3.110343695,3.027041435,2.451601505,3.398390293
5,3.311111927,3.117810011,3.127761602,2.924856663,2.591088772,2.746349573,2.724646091,3.312032461
6,3.761770248,2.807825089,2.656267166,3.293469191,2.191696405,2.678520679,2.547119617,3.469709158
7,2.941631317,2.837104559,3.331604242,3.118880987,2.785824537,2.531046152,2.454489231,2.875694513
8,2.371909142,2.3327775,2.681486845,2.702136993,1.872925401,2.056708097,1.848303437,2.453890085
9,2.719502211,2.653217077,2.693835735,2.476043701,2.067612886,2.094551563,2.323276043,2.605515242
10,2.795632601,2.540513515,2.429982185,2.664796352,2.205864429,2.200114489,2.365223408,2.713849306
11,2.736400843,2.604753256,2.792813778,2.316732883,2.212237835,2.278954268,2.47731781,2.601650953
12,2.539607286,2.288638592,2.742491245,3.03662324,2.031398535,2.165696621,2.155048609,2.64460659
13,2.885870457,2.701386213,2.599574089,2.650483608,2.202769518,1.987415552,2.078894377,2.777810097
14,1.671128511,1.472393274,1.674644232,1.378307223,1.609262586,1.400646091,1.434503436,1.67254281
15,1.922959566,1.879556537,1.995435715,1.979678154,1.623057961,1.653734446,1.627701044,1.95018065
16,1.94663012,2.062761784,1.855643749,1.888945937,1.693007231,1.598813176,1.665957451,1.947628021
17,1.944820642,1.821482897,1.882711053,1.898647547,1.5558815,1.65319705,1.675167084,1.965297937
18,2.071866512,2.117118359,2.004814386,1.857613206,1.56761539,1.649497271,1.731474996,1.939714193
19,2.322741747,1.988146186,1.929360867,1.753021955,1.532978415,1.612992764,1.748960257,1.888697624
20,2.220538378,2.159989357,1.937226415,1.693199039,1.611257553,1.636922836,1.768220901,1.976875544
21,2.086358547,2.271481752,2.070738316,1.81622088,1.608505845,1.634615302,1.747488141,1.90583992
22,2.000583649,2.131037951,2.059729338,1.751168251,1.625231743,1.571555138,1.704902887,2.030580282
23,2.071159601,2.398270845,1.840068698,1.856941819,1.58613193,1.62530458,1.746882796,2.053354979
24,2.323302507,2.240577698,2.03834486,1.832859039,1.640444636,1.722541213,1.751538038,2.097090244
25,2.347109079,2.287927389,2.008096457,1.80101645,1.66958797,1.741393447,1.73172009,2.011130095
26,2.172611475,2.357314348,1.930202127,1.663466454,1.655482531,1.659287572,1.748466372,2.003218889
27,2.356959581,2.391532183,2.11482501,1.627960682,1.73436892,1.793712854,1.885506272,2.160722017
28,2.412915707,2.803547144,2.267564058,1.771311641,1.821996093,1.765731335,1.844849229,2.441478491
29,3.182079792,3.027871847,2.721517324,2.239908218,2.349541426,2.225491524,2.225781918,2.914776087
30,3.071128607,2.778309107,2.764168739,2.510672808,2.539055347,2.215899706,2.239686966,2.834219456
31,2.967685938,3.104834318,2.647834539,2.460843086,2.325833559,2.224565506,2.24265933,2.787695646
32,2.84365797,2.932261705,2.40961051,2.307547569,2.401463032,2.631257772,2.362282753,2.721120358
33,2.916992426,3.111269951,2.546664238,2.115458727,2.046137094,2.208179951,2.214233875,2.628896952
34,3.662410736,2.787667751,2.378160477,2.328346014,2.220385313,2.281381369,2.531797171,3.062113047
35,2.783563137,2.166233778,1.683455825,1.848062873,1.817165256,1.785842299,1.994002461,2.257540226
