Step,0,1,2,3,4,5,6,7
1,89.41362762,88.48072052,84.42591095,83.76807404,77.13594818,95.8444519,92.70300293,98.03713989
2,56.68444824,46.18037415,47.37409592,52.85163116,42.65044022,50.60839844,55.13548279,47.66618729
3,50.26120377,45.03464508,44.66640091,46.15225601,47.69299316,45.00105286,46.02938461,54.20389175
4,52.77156067,41.3263855,38.44283676,42.41757202,40.78300858,42.97112656,37.74755096,47.23817825
5,68.28640747,50.02667236,49.86679077,57.83450317,47.51732635,52.87531281,55.87493515,54.63977432
6,32.62649918,28.58658218,27.72293472,26.80592346,27.58929062,28.76715279,28.18856049,31.0862751
7,33.28242493,28.13040733,28.58313179,27.62992668,27.60068321,28.4082489,30.76983452,32.93341446
8,35.70632172,36.15913773,36.73065567,36.83634186,37.80787277,37.92095566,38.4162178,33.85440063
9,47.84561157,41.26583862,42.28005981,40.54505157,37.48343277,39.06154251,40.82336044,40.33218002
10,55.21659851,43.3473587,46.34111023,47.63827515,41.20008469,38.64767075,38.83812332,50.72634506
11,60.5987854,59.18328857,57.68548965,56.82490921,58.93945694,57.06204605,58.84458923,65.05414581
12,99.66004944,83.11000824,54.42560577,61.51747131,58.8723526,64.85717773,73.72385406,76.67294312
13,37.99716949,34.01315689,37.36884308,35.50765991,33.9249382,34.84849167,34.93978882,36.85035324
14,37.67872238,35.03215027,32.98537827,34.23575211,33.58057404,32.48237228,34.23598862,35.10611725
15,51.37441254,36.99404526,34.02505875,33.13919067,35.0762291,36.41944885,37.882061,38.97842407
16,45.71829605,35.92463684,38.02701187,38.33967972,44.69559479,41.56516647,38.70087051,42.39109039
17,52.37982559,50.92471695,49.75095367,49.76508713,52.8494873,49.64577866,50.27532959,53.23148346
18,97.05302429,77.69174957,67.81118774,67.3611908,66.75471497,70.4933548,72.01754761,88.00597382
19,136.6723328,127.1499863,122.6289063,131.2982788,116.2307129,104.8242569,111.2781219,112.4860687
20,108.5372849,92.98962402,66.60063171,69.9122467,65.38406372,69.84951019,82.39994049,80.46697998
