Step,0,1,2,3,4,5,6,7
155,1.19E-07,1.19E-07,1.19E-07,1.19E-07,7.91E-07,7.80236E-06,6.65189E-05,0.000688133
156,1.19E-07,1.19E-07,1.19E-07,1.19E-07,7.75E-07,7.67419E-06,6.57284E-05,0.000681651
157,1.19E-07,1.19E-07,1.19E-07,1.19E-07,7.65E-07,7.60055E-06,6.5179E-05,0.000672993
158,1.19E-07,1.19E-07,1.19E-07,1.19E-07,7.57E-07,7.54385E-06,6.4605E-05,0.000666044
159,1.19E-07,1.19E-07,1.19E-07,1.19E-07,7.43E-07,7.42929E-06,6.39309E-05,0.000658661
160,1.19E-07,1.19E-07,1.19E-07,1.19E-07,7.39E-07,7.38349E-06,6.34279E-05,0.000651963
161,1.19E-07,1.19E-07,1.19E-07,1.19E-07,7.24E-07,7.28614E-06,6.28361E-05,0.000645217
162,1.19E-07,1.19E-07,1.19E-07,1.19E-07,7.16E-07,7.21134E-06,6.22339E-05,0.000639803
163,1.19E-07,1.19E-07,1.19E-07,1.19E-07,7.03E-07,7.11939E-06,6.15036E-05,0.000632865
164,1.19E-07,1.19E-07,1.19E-07,1.19E-07,6.99E-07,7.07626E-06,6.11779E-05,0.000625903
165,1.19E-07,1.19E-07,1.19E-07,1.19E-07,6.93E-07,7.03002E-06,6.07809E-05,0.000619477
166,1.19E-07,1.19E-07,1.19E-07,1.19E-07,6.83E-07,6.95821E-06,6.02892E-05,0.000613282
167,1.19E-07,1.19E-07,1.19E-07,1.19E-07,6.71E-07,6.87223E-06,5.96018E-05,0.000607039
168,1.19E-07,1.19E-07,1.19E-07,1.19E-07,6.67E-07,6.8334E-06,5.93355E-05,0.000601691
169,1.19E-07,1.19E-07,1.19E-07,1.19E-07,6.58E-07,6.75422E-06,5.87986E-05,0.000595715
170,1.19E-07,1.19E-07,1.19E-07,1.19E-07,6.48E-07,6.67943E-06,5.81079E-05,0.000590044
171,1.19E-07,1.19E-07,1.19E-07,1.19E-07,6.41E-07,6.62199E-06,5.77117E-05,0.000584155
172,1.19E-07,1.19E-07,1.19E-07,1.19E-07,6.35E-07,6.5486E-06,5.72367E-05,0.000579035
173,1.19E-07,1.19E-07,1.19E-07,1.19E-07,6.29E-07,6.49516E-06,5.68002E-05,0.000573767
174,1.19E-07,1.19E-07,1.19E-07,1.19E-07,6.19E-07,6.44434E-06,5.63238E-05,0.000568904
175,1.19E-07,1.19E-07,1.19E-07,1.19E-07,6.12E-07,6.37972E-06,5.58706E-05,0.000563155
176,1.19E-07,1.19E-07,1.19E-07,1.19E-07,6.06E-07,6.31433E-06,5.54897E-05,0.000558219
177,1.19E-07,1.19E-07,1.19E-07,1.19E-07,6.00E-07,6.28522E-06,5.50958E-05,0.000552623
178,1.19E-07,1.19E-07,1.19E-07,1.19E-07,5.90E-07,6.19455E-06,5.45026E-05,0.000548319
179,1.19E-07,1.19E-07,1.19E-07,1.19E-07,5.88E-07,6.1634E-06,5.42797E-05,0.000543202
180,1.19E-07,1.19E-07,1.19E-07,1.19E-07,5.77E-07,6.10241E-06,5.37665E-05,0.000538827
181,1.19E-07,1.19E-07,1.19E-07,1.19E-07,5.70E-07,6.02694E-06,5.32995E-05,0.000533514
182,1.19E-07,1.19E-07,1.19E-07,1.19E-07,5.68E-07,6.00814E-06,5.30461E-05,0.000528694
183,1.19E-07,1.19E-07,1.19E-07,1.19E-07,5.66E-07,5.96781E-06,5.2761E-05,0.000524402
184,1.19E-07,1.19E-07,1.19E-07,1.19E-07,5.55E-07,5.90058E-06,5.2217E-05,0.000519967
185,1.19E-07,1.19E-07,1.19E-07,1.19E-07,5.54E-07,5.89082E-06,5.20657E-05,0.000516315
186,1.19E-07,1.19E-07,1.19E-07,1.19E-07,5.49E-07,5.82492E-06,5.16224E-05,0.00051146
187,1.19E-07,1.19E-07,1.19E-07,1.19E-07,5.42E-07,5.76877E-06,5.12155E-05,0.000506907
188,1.19E-07,1.19E-07,1.19E-07,1.19E-07,5.34E-07,5.7077E-06,5.08143E-05,0.000504024
189,1.19E-07,1.19E-07,1.19E-07,1.19E-07,5.28E-07,5.65778E-06,5.04206E-05,0.000499061
190,1.19E-07,1.19E-07,1.19E-07,1.19E-07,5.25E-07,5.62434E-06,5.01362E-05,0.000494885
191,1.19E-07,1.19E-07,1.19E-07,1.19E-07,5.21E-07,5.59493E-06,4.98418E-05,0.000490672
192,1.19E-07,1.19E-07,1.19E-07,1.19E-07,5.12E-07,5.52197E-06,4.93453E-05,0.000486733
193,1.19E-07,1.19E-07,1.19E-07,1.19E-07,5.06E-07,5.48302E-06,4.90189E-05,0.000483039
194,1.19E-07,1.19E-07,1.19E-07,1.19E-07,5.00E-07,5.42634E-06,4.86429E-05,0.000479874
195,1.19E-07,1.19E-07,1.19E-07,1.19E-07,4.97E-07,5.39072E-06,4.83772E-05,0.000475544
196,1.19E-07,1.19E-07,1.19E-07,1.19E-07,4.97E-07,5.38196E-06,4.82145E-05,0.000471692
197,1.19E-07,1.19E-07,1.19E-07,1.19E-07,4.88E-07,5.30698E-06,4.77155E-05,0.000468348
198,1.19E-07,1.19E-07,1.19E-07,1.19E-07,4.84E-07,5.27702E-06,4.74339E-05,0.00046491
199,1.19E-07,1.19E-07,1.19E-07,1.19E-07,4.79E-07,5.24184E-06,4.71415E-05,0.000461477
